Voltage U1	Corriente IA
U1/V	IA/nA

16,41	2,49
16,43	2,51
16,45	2,54
16,48	2,60
16,50	2,61
16,53	2,64
16,55	2,66
16,58	2,69
16,60	2,72
16,63	2,74
16,65	2,74
16,67	2,78
16,70	2,80
16,72	2,82
16,75	2,87
16,77	2,89
16,80	2,91
16,82	2,93
16,84	2,94
16,87	2,99
16,89	3,00
16,92	3,00
16,94	3,03
16,97	3,03
16,99	3,04
17,02	3,05
17,04	3,04
17,06	3,06
17,09	3,06
17,11	3,07
17,14	3,09
17,16	3,10
17,19	3,10
17,21	3,14
17,24	3,13
17,26	3,15
17,28	3,13
17,31	3,14
17,33	3,12
17,36	3,12
17,38	3,08
17,41	3,10
17,43	3,06
17,46	3,07
17,48	3,05
17,50	3,06
17,53	3,07
17,55	3,07
17,58	3,05
17,60	3,08
17,63	3,06
17,65	3,05
17,68	3,04
17,70	3,01
17,72	2,99
17,75	2,98
17,77	2,95
17,80	2,94
17,82	2,91
17,85	2,90
17,87	2,89
17,89	2,87
17,92	2,84
17,94	2,84
17,97	2,82
17,99	2,81
18,02	2,78
18,04	2,76
18,07	2,73
18,09	2,72
18,11	2,68
18,14	2,67
18,16	2,62
18,19	2,61
18,21	2,59
18,24	2,58
18,26	2,55
18,29	2,53
18,31	2,50
18,33	2,52
18,36	2,49
18,38	2,46
18,41	2,44
18,43	2,41
18,46	2,39
18,48	2,38
18,51	2,34
18,53	2,33
18,55	2,30
18,58	2,28
18,60	2,29
18,63	2,28
18,65	2,26
18,68	2,25
18,70	2,23
18,73	2,21
18,75	2,21
18,77	2,18
18,80	2,17
18,82	2,14
18,85	2,13
18,87	2,12
18,90	2,11
18,92	2,07
18,94	2,08
18,97	2,05
18,99	2,06
19,02	2,04
19,04	2,04
19,07	2,06
19,09	2,07
19,12	2,04
19,14	2,06
19,16	2,02
19,19	2,02
19,21	2,01
19,24	1,99
19,26	1,98
19,29	1,99
19,31	1,97
19,34	2,02
19,36	2,00
19,38	2,02
19,41	2,01
19,43	2,03
19,46	2,03
19,48	2,05
19,51	2,03
19,53	2,05
19,56	2,05
19,58	2,06
19,60	2,07
19,63	2,07
19,65	2,07
19,68	2,09
19,70	2,11
19,73	2,13
19,75	2,15
19,78	2,15
19,80	2,20
19,82	2,21
19,85	2,23
19,87	2,24
19,90	2,23
19,92	2,23
19,95	2,26
19,97	2,26
19,99	2,29
20,02	2,30
20,04	2,32
20,07	2,37
20,09	2,41
20,12	2,42
20,14	2,47
20,17	2,48
20,19	2,52
20,21	2,54
20,24	2,56
20,26	2,58
20,29	2,63
20,31	2,63
20,34	2,68
20,36	2,68
20,39	2,72
20,41	2,74
20,43	2,79
20,46	2,82
20,48	2,87
20,51	2,87
20,53	2,96
20,56	2,98
20,58	3,02
20,61	3,04
20,63	3,06
20,65	3,08
20,68	3,12
20,70	3,13
20,73	3,19
20,75	3,21
20,78	3,26
20,80	3,31
20,83	3,37
20,85	3,40
20,87	3,45
20,90	3,48
20,92	3,54
20,95	3,57
20,97	3,62
21,00	3,65
21,02	3,70
21,05	3,74
21,07	3,80
21,09	3,82
21,12	3,88
21,14	3,94
21,17	4,00
21,19	4,05
21,22	4,10
21,24	4,13
21,26	4,22
21,29	4,25
21,31	4,28
21,34	4,32
21,36	4,34
21,39	4,39
21,41	4,44
21,44	4,46
21,46	4,52
21,48	4,55
21,51	4,60
21,53	4,67
21,56	4,71
21,58	4,75
21,61	4,79
21,63	4,82
21,66	4,87
21,68	4,89
21,70	4,91
21,73	4,93
21,75	4,95
21,78	4,98
21,80	5,02
21,83	5,01
21,85	5,04
21,88	5,05
21,90	5,06
21,92	5,08
21,95	5,09
21,97	5,08
22,00	5,13
22,02	5,12
22,05	5,12
22,07	5,11
22,10	5,08
22,12	5,08
22,14	5,06
22,17	5,02
22,19	5,00
22,22	4,98
22,24	4,95
22,27	4,95
22,29	4,92
22,31	4,90
22,34	4,87
22,36	4,86
22,39	4,85
22,41	4,83
22,44	4,78
22,46	4,75
22,49	4,71
22,51	4,67
