Voltage U1	Corriente IA
U1/V	IA/nA

21,31	6,82
21,34	6,91
21,36	6,99
21,39	7,07
21,41	7,14
21,44	7,24
21,46	7,34
21,48	7,43
21,51	7,54
21,53	7,63
21,56	7,71
21,58	7,80
21,61	7,87
21,63	7,95
21,66	8,01
21,68	8,05
21,70	8,12
21,73	8,17
21,75	8,24
21,78	8,29
21,80	8,34
21,83	8,39
21,85	8,44
21,88	8,47
21,90	8,52
21,92	8,55
21,95	8,58
21,97	8,62
22,00	8,65
22,02	8,65
22,05	8,67
22,07	8,67
22,10	8,67
22,12	8,67
22,14	8,64
22,17	8,62
22,19	8,60
22,22	8,58
22,24	8,58
22,27	8,54
22,29	8,52
22,31	8,49
22,34	8,45
22,36	8,43
22,39	8,39
22,41	8,33
22,44	8,29
22,46	8,22
22,49	8,18
22,51	8,11
22,53	8,04
22,56	7,96
22,58	7,89
22,61	7,81
22,63	7,75
22,66	7,67
22,68	7,60
22,71	7,55
22,73	7,47
22,75	7,40
22,78	7,32
22,80	7,23
22,83	7,16
22,85	7,07
22,88	6,96
22,90	6,87
22,93	6,77
22,95	6,67
22,97	6,62
23,00	6,52
23,02	6,45
23,05	6,37
23,07	6,30
23,10	6,24
23,12	6,18
23,15	6,07
23,17	5,99
23,19	5,88
23,22	5,80
23,24	5,72
23,27	5,63
23,29	5,53
23,32	5,47
23,34	5,39
23,36	5,36
23,39	5,29
23,41	5,25
23,44	5,20
23,46	5,15
23,49	5,09
23,51	5,04
23,54	4,97
23,56	4,93
23,58	4,85
23,61	4,79
23,63	4,75
23,66	4,70
23,68	4,65
23,71	4,65
23,73	4,62
23,76	4,59
23,78	4,57
23,80	4,54
23,83	4,54
23,85	4,52
23,88	4,47
23,90	4,46
23,93	4,42
23,95	4,40
23,98	4,40
24,00	4,37
24,02	4,38
24,05	4,38
24,07	4,36
24,10	4,38
24,12	4,38
24,15	4,38
24,17	4,42
24,20	4,43
24,22	4,45
24,24	4,47
24,27	4,50
24,29	4,52
24,32	4,56
24,34	4,56
24,37	4,60
24,39	4,61
24,42	4,65
24,44	4,68
24,46	4,72
24,49	4,74
24,51	4,78
24,54	4,80
24,56	4,89
24,59	4,93
24,61	4,98
24,63	5,03
24,66	5,07
24,68	5,13
24,71	5,20
24,73	5,24
24,76	5,29
24,78	5,34
24,81	5,40
24,83	5,48
24,85	5,55
24,88	5,61
24,90	5,70
24,93	5,78
24,95	5,86
24,98	5,96
25,00	6,04
25,03	6,13
25,05	6,22
25,07	6,28
25,10	6,36
25,12	6,43
25,15	6,51
25,17	6,60
25,20	6,68
25,22	6,76
25,25	6,85
25,27	6,96
25,29	7,09
25,32	7,20
25,34	7,30
25,37	7,41
25,39	7,51
25,42	7,61
25,44	7,69
25,47	7,78
25,49	7,88
25,51	7,97
25,54	8,07
25,56	8,20
25,59	8,33
25,61	8,45
25,64	8,60
25,66	8,73
25,68	8,86
25,71	9,00
25,73	9,12
25,76	9,26
25,78	9,37
25,81	9,47
25,83	9,59
25,86	9,72
25,88	9,81
25,90	9,94
25,93	10,04
25,95	10,20
25,98	10,33
26,00	10,48
26,03	10,64
26,05	10,80
26,08	10,93
26,10	11,10
26,12	11,20
26,15	11,33
26,17	11,44
26,20	11,55
26,22	11,66
26,25	11,79
26,27	11,88
26,30	12,05
26,32	12,19
26,34	12,32
26,37	12,48
26,39	12,62
26,42	12,76
26,44	12,89
26,47	12,98
26,49	13,09
26,52	13,19
26,54	13,27
26,56	13,36
26,59	13,42
26,61	13,50
26,64	13,61
26,66	13,70
26,69	13,79
26,71	13,85
26,73	13,91
26,76	14,01
26,78	14,05
26,81	14,09
26,83	14,12
26,86	14,12
26,88	14,13
26,91	14,13
26,93	14,12
26,95	14,12
26,98	14,08
27,00	14,06
27,03	14,06
27,05	14,02
27,08	13,98
27,10	13,95
27,13	13,89
27,15	13,84
27,17	13,78
27,20	13,71
27,22	13,64
27,25	13,57
27,27	13,48
27,30	13,40
27,32	13,29
27,35	13,20
27,37	13,08
27,39	12,96
27,42	12,85
27,44	12,72
27,47	12,58
27,49	12,48
27,52	12,35
27,54	12,23
27,57	12,11
27,59	11,95
27,61	11,83
27,64	11,69
27,66	11,53
27,69	11,38
27,71	11,21
27,74	11,05
27,76	10,92
27,78	10,74
27,81	10,58
27,83	10,42
27,86	10,27
27,88	10,15
27,91	10,00
27,93	9,85
27,96	9,71
27,98	9,58
28,00	9,45
28,03	9,31
28,05	9,13
28,08	8,99
28,10	8,85
28,13	8,73
28,15	8,59
28,18	8,46
28,20	8,31
28,22	8,24
28,25	8,13
28,27	8,04
28,30	7,93
28,32	7,83
28,35	7,74
28,37	7,67
28,40	7,56
28,42	7,47
28,44	7,37
28,47	7,29
28,49	7,23
28,52	7,15
28,54	7,07
28,57	7,02
28,59	6,96
28,62	6,93
28,64	6,90
28,66	6,86
28,69	6,84
28,71	6,80
28,74	6,77
28,76	6,75
